inchi_rea,inchikey_rea,smiles_rea,smiles_pro,RGT,SOL,CAT,ylds,reference
"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3",MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(C=O)ccc1O,COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,[],"['64-17-5', '7732-18-5']",['80498-15-3'],78.0,Catalytic synthesis of biphenyl type lignin model compound catalyzed by laccase and its structural characterization
"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3",MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(C=O)ccc1O,COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,"['7720-78-7', '7727-21-1']",['7732-18-5'],[],75.0,Microwave-assisted embedding of bis-vanillin and bis-eugenol into SBA-15: synthesis of chemosensors precursors for the detection of metal cations
"InChI=1S/C24H26O/c1-23(2,18-11-7-5-8-12-18)20-15-16-22(25)21(17-20)24(3,4)19-13-9-6-10-14-19/h5-17,25H,1-4H3",FMUYQRFTLHAARI-UHFFFAOYSA-N,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,CC(C)(c1ccccc1)c1cc(-c2cc(C(C)(C)c3ccccc3)cc(C(C)(C)c3ccccc3)c2O)c(O)c(C(C)(C)c2ccccc2)c1,"['7782-44-7', '7681-38-1']","['75-09-2', '7732-18-5']","['121-44-8', '7758-89-6']",77.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C9H10O3/c1-6(10)7-3-4-8(11)9(5-7)12-2/h3-5,11H,1-2H3",DFYRUELUNQRZTB-UHFFFAOYSA-N,COc1cc(C(C)=O)ccc1O,COc1cc(C(C)=O)cc(-c2cc(C(C)=O)cc(OC)c2O)c1O,"['7720-78-7', '7727-21-1']","['67-64-1', '7732-18-5']",[],81.0,Stereoselective oxazaborolidine-borane reduction of biphenyl alkyl diketones-lignin models: enantiopure dehydrodiapocynol derivatives
"InChI=1S/C8H10O/c1-6-3-4-8(9)7(2)5-6/h3-5,9H,1-2H3",KUFFULVDNCHOFZ-UHFFFAOYSA-N,Cc1ccc(O)c(C)c1,Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1,"['7720-78-7', '7775-27-1']",['7732-18-5'],[],81.0,Synthesis of Adipic Aldehyde by n-Selective Hydroformylation of 4-Pentenal
"InChI=1S/C9H10O/c1-2-3-8-4-6-9(10)7-5-8/h2,4-7,10H,1,3H2",RGIBXDHONMXTLI-UHFFFAOYSA-N,C=CCc1ccc(O)cc1,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,"['7446-70-0', '84-58-2']",['75-52-5'],[],77.0,"Enantioselective syntheses of (S)- and (R)-8,9-dihydroxydihydromagnolol"
"InChI=1S/C11H16O/c1-8-5-6-10(12)9(7-8)11(2,3)4/h5-7,12H,1-4H3",IKEHOXWJQXIQAG-UHFFFAOYSA-N,Cc1ccc(O)c(C(C)(C)C)c1,Cc1cc(-c2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['7440-50-8', '7782-44-7']",['108-90-7'],[],83.0,Efficient Microwave Method for the Oxidative Coupling of Phenols
"InChI=1S/C11H16O/c1-8-5-6-10(12)9(7-8)11(2,3)4/h5-7,12H,1-4H3",IKEHOXWJQXIQAG-UHFFFAOYSA-N,Cc1ccc(O)c(C(C)(C)C)c1,Cc1cc(-c2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['7782-44-7', '7681-38-1']","['75-09-2', '7732-18-5']","['121-44-8', '7758-89-6']",81.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C8H10O3/c1-10-7-4-3-6(9)5-8(7)11-2/h3-5,9H,1-2H3",SMFFZOQLHYIRDA-UHFFFAOYSA-N,COc1ccc(O)cc1OC,COc1cc(O)c(-c2cc(OC)c(OC)cc2O)cc1OC,['75-91-2'],['108-88-3'],['7720-78-7'],81.0,"Method for preparing 2,2'-biphenol and its derivative"
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['1189370-82-8', '1336-21-6']","['109-99-9', '75-09-2', '7732-18-5']",[],80.0,"A peroxynitrite complex of copper: formation from a copper-nitrosyl complex, transformation to nitrite and exogenous phenol oxidative coupling or nitration"
"InChI=1S/C17H20O2/c1-17(2,3)15-11-13(7-10-16(15)18)12-5-8-14(19-4)9-6-12/h5-11,18H,1-4H3",RVQFVPJINCDYOT-UHFFFAOYSA-N,COc1ccc(-c2ccc(O)c(C(C)(C)C)c2)cc1,COc1ccc(-c2cc(-c3cc(-c4ccc(OC)cc4)cc(C(C)(C)C)c3O)c(O)c(C(C)(C)C)c2)cc1,"['7782-44-7', '7681-38-1']","['75-09-2', '7732-18-5']","['121-44-8', '7758-89-6']",84.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C11H14O3/c1-6-5-9(12)10(11(13)14-4)8(3)7(6)2/h5,12H,1-4H3",GWPPKENPPZGDSV-UHFFFAOYSA-N,COC(=O)c1c(O)cc(C)c(C)c1C,COC(=O)c1c(C)c(C)c(C)c(-c2c(C)c(C)c(C)c(C(=O)OC)c2O)c1O,['7782-44-7'],"['67-56-1', '7732-18-5']",['80498-15-3'],84.0,Laccase-catalyzed carbon-carbon bond formation: oxidative dimerization of salicylic esters by air in aqueous solution
"InChI=1S/C11H16O/c1-8-7-9(11(2,3)4)5-6-10(8)12/h5-7,12H,1-4H3",SNKLPZOJLXDZCW-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)ccc1O,Cc1cc(C(C)(C)C)cc(-c2cc(C(C)(C)C)cc(C)c2O)c1O,"['7782-44-7', '7681-38-1']","['75-09-2', '7732-18-5']","['121-44-8', '7758-89-6']",83.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C15H24O/c1-10-8-13(16)12(15(5,6)7)9-11(10)14(2,3)4/h8-9,16H,1-7H3",WYSSJDOPILWQDC-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,Cc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1-c1c(C)c(C(C)(C)C)cc(C(C)(C)C)c1O,['7782-44-7'],['67-56-1'],"['110-18-9', '7447-39-4']",83.0,"Preparation of 2,2'-dihydroxybiphenyls from phenols"
"InChI=1S/C15H24O/c1-10-8-13(16)12(15(5,6)7)9-11(10)14(2,3)4/h8-9,16H,1-7H3",WYSSJDOPILWQDC-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,Cc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1-c1c(C)c(C(C)(C)C)cc(C(C)(C)C)c1O,['7782-44-7'],['67-56-1'],['30698-64-7'],80.0,Dimethoxydibenzophosphepine: An Axially Chiral Monophosphane for Efficient Asymmetric Catalysis
"InChI=1S/C15H24O/c1-10-8-13(16)12(15(5,6)7)9-11(10)14(2,3)4/h8-9,16H,1-7H3",WYSSJDOPILWQDC-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,Cc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1-c1c(C)c(C(C)(C)C)cc(C(C)(C)C)c1O,[],['67-56-1'],"['110-18-9', '7758-89-6']",78.0,Tetraphosphite ligand for ultrafast isomerization-hydroformylation of C4 raffinate under mild conditions
"InChI=1S/C15H24O/c1-10-8-13(16)12(15(5,6)7)9-11(10)14(2,3)4/h8-9,16H,1-7H3",WYSSJDOPILWQDC-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,Cc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1-c1c(C)c(C(C)(C)C)cc(C(C)(C)C)c1O,['7778-50-9'],"['64-19-7', '7664-93-9', '7732-18-5']",[],76.0,"Reactions of 3,4,6-trialkylphenols. III. Oxidation studies"
"InChI=1S/C17H20O2/c1-17(2,3)14-11-12(9-10-15(14)18)13-7-5-6-8-16(13)19-4/h5-11,18H,1-4H3",BMPNDYAHOPAPDC-UHFFFAOYSA-N,COc1ccccc1-c1ccc(O)c(C(C)(C)C)c1,COc1ccccc1-c1cc(-c2cc(-c3ccccc3OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['7782-44-7', '7681-38-1']","['75-09-2', '7732-18-5']","['121-44-8', '7758-89-6']",83.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C29H28O/c1-28(2,3)26-21-25(19-20-27(26)30)29(22-13-7-4-8-14-22,23-15-9-5-10-16-23)24-17-11-6-12-18-24/h4-21,30H,1-3H3",UYZPWQUQEPASMO-UHFFFAOYSA-N,CC(C)(C)c1cc(C(c2ccccc2)(c2ccccc2)c2ccccc2)ccc1O,CC(C)(C)c1cc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc(-c2cc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc(C(C)(C)C)c2O)c1O,"['7782-44-7', '7681-38-1']","['75-09-2', '7732-18-5']","['121-44-8', '7758-89-6']",83.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",IWDCLRJOBJJRNH-UHFFFAOYSA-N,Cc1ccc(O)cc1,Cc1ccc(O)c(-c2cc(C)ccc2O)c1,"['1310-73-2', '7782-44-7', '7647-01-0']","['107-21-1', '1634-04-4', '7732-18-5']",['71-48-7'],6.0,A highly efficient approach to vanillin starting from 4-cresol
"InChI=1S/C17H20O2/c1-17(2,3)15-11-13(7-10-16(15)18)12-5-8-14(19-4)9-6-12/h5-11,18H,1-4H3",RVQFVPJINCDYOT-UHFFFAOYSA-N,COc1ccc(-c2ccc(O)c(C(C)(C)C)c2)cc1,COc1ccc(-c2cc(-c3cc(-c4ccc(OC)cc4)cc(C(C)(C)C)c3O)c(O)c(C(C)(C)C)c2)cc1,"['7782-44-7', '75-66-1']",['75-09-2'],"['121-44-8', '64443-05-6', '104-15-4']",13.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C10H12O4/c1-6(11)10-8(12)4-7(13-2)5-9(10)14-3/h4-5,12H,1-3H3",FBUBVLUPUDBFME-UHFFFAOYSA-N,COc1cc(O)c(C(C)=O)c(OC)c1,COc1cc(OC)c(-c2c(OC)cc(OC)c(C(C)=O)c2O)c(O)c1C(C)=O,['7705-08-0'],[],[],81.0,"Total Synthesis and Absolute Stereochemistry of the Natural Atropisomer of the Biflavone 4',4''',7,7''-Tetra-O-methylcupressuflavone"
"InChI=1S/C11H16O/c1-4-5-10-9(3)6-8(2)7-11(10)12/h6-7,12H,4-5H2,1-3H3",FFEBZYTUVUAZHA-UHFFFAOYSA-N,CCCc1c(C)cc(C)cc1O,CCCc1c(C)cc(C)c(-c2c(C)cc(C)c(CCC)c2O)c1O,"['64-19-7', '7782-44-7']",['107-06-2'],['2241587-68-6'],80.0,Preparation of bisphenol compounds
"InChI=1S/C11H16O/c1-4-5-10-9(3)6-8(2)7-11(10)12/h6-7,12H,4-5H2,1-3H3",FFEBZYTUVUAZHA-UHFFFAOYSA-N,CCCc1c(C)cc(C)cc1O,CCCc1c(C)cc(C)c(-c2c(C)cc(C)c(CCC)c2O)c1O,"['64-19-7', '7782-44-7']",['108-88-3'],['2241587-68-6'],80.0,Honokiol-Inspired Analogs as Inhibitors of Oral Bacteria
"InChI=1S/C16H18O/c1-16(2,3)14-11-13(9-10-15(14)17)12-7-5-4-6-8-12/h4-11,17H,1-3H3",KXQMNHRMRRUCCA-UHFFFAOYSA-N,CC(C)(C)c1cc(-c2ccccc2)ccc1O,CC(C)(C)c1cc(-c2ccccc2)cc(-c2cc(-c3ccccc3)cc(C(C)(C)C)c2O)c1O,"['7782-44-7', '75-66-1']",['75-09-2'],"['121-44-8', '64443-05-6', '104-15-4']",15.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['584-08-7', '7440-50-8', '7782-44-7']","['75-05-8', '75-09-2']",['176968-03-9'],8.0,Ortho-hydroxylation of phenol by tyrosinase model compounds
"InChI=1S/C17H20O/c1-12-5-7-13(8-6-12)14-9-10-16(18)15(11-14)17(2,3)4/h5-11,18H,1-4H3",MWXYQNUGONRDPF-UHFFFAOYSA-N,Cc1ccc(-c2ccc(O)c(C(C)(C)C)c2)cc1,Cc1ccc(-c2cc(-c3cc(-c4ccc(C)cc4)cc(C(C)(C)C)c3O)c(O)c(C(C)(C)C)c2)cc1,"['7782-44-7', '75-66-1']",['75-09-2'],"['121-44-8', '64443-05-6', '104-15-4']",12.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C8H8O3/c1-11-7-2-3-8(10)6(4-7)5-9/h2-5,10H,1H3",FZHSPPYCNDYIKD-UHFFFAOYSA-N,COc1ccc(O)c(C=O)c1,COc1cc(C=O)c(O)c(-c2cc(OC)cc(C=O)c2O)c1,"['1310-73-2', '7681-52-9']",['7732-18-5'],[],80.0,Dimerization of phenols and naphthols using an aqueous sodium hypochlorite
"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",NUVBSKCKDOMJSU-UHFFFAOYSA-N,CCOC(=O)c1ccc(O)cc1,CCOC(=O)c1ccc(O)c(-c2cc(C(=O)OCC)ccc2O)c1,"['64-19-7', '127-09-3']",['67-64-1'],['80498-15-3'],80.0,Synthesis and properties of biodegradable aliphatic-aromatic polyesters derived from 4-hydroxybenzaldehyde
"InChI=1S/C9H12O2/c1-6-4-8(10)7(2)9(5-6)11-3/h4-5,10H,1-3H3",BKTWCYQXHSDAKV-UHFFFAOYSA-N,COc1cc(C)cc(O)c1C,COc1cc(C)c(-c2c(C)cc(OC)c(C)c2O)c(O)c1C,"['7447-41-8', '7782-44-7']",['108-88-3'],['1644540-08-8'],80.0,Enantioselective Vanadium-Catalyzed Oxidative Coupling: Development and Mechanistic Insights
"InChI=1S/C9H12O2/c1-6-4-8(10)7(2)9(5-6)11-3/h4-5,10H,1-3H3",BKTWCYQXHSDAKV-UHFFFAOYSA-N,COc1cc(C)cc(O)c1C,COc1cc(C)c(-c2c(C)cc(OC)c(C)c2O)c(O)c1C,['7782-44-7'],['108-88-3'],"['7447-41-8', '1644540-08-8']",80.0,Asymmetric Oxidative Coupling of Phenols and Hydroxycarbazoles
"InChI=1S/C7H7FO2/c1-10-7-3-2-5(9)4-6(7)8/h2-4,9H,1H3",ORECFXMTZQZHSP-UHFFFAOYSA-N,COc1ccc(O)cc1F,COc1cc(-c2cc(OC)c(F)cc2O)c(O)cc1F,"['271-44-3', '3109-63-5']","['75-09-2', '920-66-1']",[],80.0,Electrooxidative and Regioselective C-H Azolation of Phenol and Aniline Derivatives
"InChI=1S/C18H22O5/c1-20-15-9-12(7-8-14(15)19)5-6-13-10-16(21-2)18(23-4)17(11-13)22-3/h7-11,19H,5-6H2,1-4H3",NRAJPMHEOBLUQC-UHFFFAOYSA-N,COc1cc(CCc2cc(OC)c(OC)c(OC)c2)ccc1O,COc1cc(CCc2cc(OC)c(OC)c(OC)c2)cc(-c2cc(CCc3cc(OC)c(OC)c(OC)c3)cc(OC)c2O)c1O,"['497-19-8', '13746-66-2']","['68-12-2', '7732-18-5']",[],80.0,"Synthesis of colchifulvin, a colchicine-griseofulvin hybrid"
"InChI=1S/C12H18O2/c1-8-6-9(12(2,3)4)11(14-5)10(13)7-8/h6-7,13H,1-5H3",KIMXGZLDJDYTNE-UHFFFAOYSA-N,COc1c(O)cc(C)cc1C(C)(C)C,COc1c(C(C)(C)C)cc(C)c(-c2c(C)cc(C(C)(C)C)c(OC)c2O)c1O,['110-05-4'],['108-90-7'],[],80.0,Oxidative aryl coupling reactions: a biomimetic approach to configurationally unstable or axially chiral biaryl natural products and related bioactive compounds
"InChI=1S/C15H18O6/c1-4-20-14(17)11(15(18)21-5-2)8-10-6-7-12(16)13(9-10)19-3/h6-9,16H,4-5H2,1-3H3",PLTKCENRRRYKPI-UHFFFAOYSA-N,CCOC(=O)C(=Cc1ccc(O)c(OC)c1)C(=O)OCC,CCOC(=O)C(=Cc1cc(OC)c(O)c(-c2cc(C=C(C(=O)OCC)C(=O)OCC)cc(OC)c2O)c1)C(=O)OCC,"['7782-44-7', '7647-01-0']","['67-68-5', '7732-18-5']",['80498-15-3'],79.0,Laccase-catalyzed oxidative phenolic coupling of vanillidene derivatives
"InChI=1S/C9H12O/c1-6-4-7(2)8(3)9(10)5-6/h4-5,10H,1-3H3",OGRAOKJKVGDSFR-UHFFFAOYSA-N,Cc1cc(C)c(C)c(O)c1,Cc1cc(C)c(-c2c(C)cc(C)c(C)c2O)c(O)c1C,"['1310-73-2', '7681-52-9']",['7732-18-5'],[],78.0,Dimerization of phenols and naphthols using an aqueous sodium hypochlorite
"InChI=1S/C14H22O/c1-9(2)11-8-12(14(4,5)6)10(3)7-13(11)15/h7-9,15H,1-6H3",RIQFGDIBJAYAEV-UHFFFAOYSA-N,Cc1cc(O)c(C(C)C)cc1C(C)(C)C,Cc1c(C(C)(C)C)cc(C(C)C)c(O)c1-c1c(C)c(C(C)(C)C)cc(C(C)C)c1O,[],[],"['110-18-9', '51198-11-9']",78.0,"Production of hexaalkyl-2,2'-biphenols and octaalkyl-2,2'-biphenols by catalytic oxidative coupling of substituted phenols"
"InChI=1S/C9H10O3/c1-6-3-4-8(10)7(5-6)9(11)12-2/h3-5,10H,1-2H3",JQYUQKRFSSSGJM-UHFFFAOYSA-N,COC(=O)c1cc(C)ccc1O,COC(=O)c1cc(C)cc(-c2cc(C)cc(C(=O)OC)c2O)c1O,['7782-44-7'],"['67-56-1', '7732-18-5']",['80498-15-3'],78.0,Laccase-catalyzed carbon-carbon bond formation: oxidative dimerization of salicylic esters by air in aqueous solution
"InChI=1S/C11H14O2/c1-4-5-10-8(2)6-9(13-3)7-11(10)12/h4,6-7,12H,1,5H2,2-3H3",YQYGFEVRZGUNTQ-UHFFFAOYSA-N,C=CCc1c(C)cc(OC)cc1O,C=CCc1c(C)cc(OC)c(-c2c(OC)cc(C)c(CC=C)c2O)c1O,"['64-19-7', '7782-44-7']",['108-88-3'],['1644540-08-8'],78.0,Enantioselective Vanadium-Catalyzed Oxidative Coupling: Development and Mechanistic Insights
"InChI=1S/C17H19FO2/c1-17(2,3)14-9-11(5-7-15(14)19)13-10-12(18)6-8-16(13)20-4/h5-10,19H,1-4H3",XMWSXUUPGMQFTN-UHFFFAOYSA-N,COc1ccc(F)cc1-c1ccc(O)c(C(C)(C)C)c1,COc1ccc(F)cc1-c1cc(-c2cc(-c3cc(F)ccc3OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['7782-44-7', '75-66-1']",['75-09-2'],"['121-44-8', '64443-05-6', '104-15-4']",4.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)6-10(9)11/h4-7,11H,1-3H3",MGSRCZKZVOBKFT-UHFFFAOYSA-N,Cc1ccc(C(C)C)c(O)c1,Cc1ccc(C(C)C)c(O)c1-c1c(C)ccc(C(C)C)c1O,['110-05-4'],['108-90-7'],[],76.0,Sterically Demanding Flexible Phosphoric Acids for Constructing Efficient and Multi-Purpose Asymmetric Organocatalysts
"InChI=1S/C7H7BrO/c1-5-2-3-7(9)6(8)4-5/h2-4,9H,1H3",MTIDYGLTAOZOGU-UHFFFAOYSA-N,Cc1ccc(O)c(Br)c1,Cc1cc(Br)c(O)c(-c2cc(C)cc(Br)c2O)c1,['76-05-1'],[],['7588-22-9'],76.0,Highly Selective Electrosynthesis of Biphenols on Graphite Electrodes in Fluorinated Media
"InChI=1S/C20H20O/c1-20(2,3)18-13-15(11-12-19(18)21)17-10-6-8-14-7-4-5-9-16(14)17/h4-13,21H,1-3H3",JUKXKJQXGLXPOT-UHFFFAOYSA-N,CC(C)(C)c1cc(-c2cccc3ccccc23)ccc1O,CC(C)(C)c1cc(-c2cccc3ccccc23)cc(-c2cc(-c3cccc4ccccc34)cc(C(C)(C)C)c2O)c1O,"['7782-44-7', '75-66-1']",['75-09-2'],"['121-44-8', '64443-05-6', '104-15-4']",2.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C15H24O/c1-10-8-13(16)12(15(5,6)7)9-11(10)14(2,3)4/h8-9,16H,1-7H3",WYSSJDOPILWQDC-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,Cc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1-c1c(C)c(C(C)(C)C)cc(C(C)(C)C)c1O,"['7664-93-9', '10588-01-9']",['64-19-7'],[],76.0,Sodium dichromate
"InChI=1S/C16H23NO4/c1-10(18)17-13(15(20)21-5)9-11-6-7-14(19)12(8-11)16(2,3)4/h6-8,13,19H,9H2,1-5H3,(H,17,18)",SJEQTUWAQJGQIJ-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(O)c(C(C)(C)C)c1)NC(C)=O,COC(=O)C(Cc1cc(-c2cc(CC(NC(C)=O)C(=O)OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1)NC(C)=O,['7782-44-7'],['920-66-1'],"['1625-91-8', '1442433-71-7']",76.0,"Oxidative photocatalytic homo- and cross-coupling of phenols: Nonenzymatic, catalytic method for coupling tyrosine"
"InChI=1S/C9H10O/c1-2-4-8-5-3-6-9(10)7-8/h2-3,5-7,10H,1,4H2",PSXBTXZCQRAZGM-UHFFFAOYSA-N,C=CCc1cccc(O)c1,C=CCc1ccc(-c2ccc(CC=C)cc2O)c(O)c1,['7647-01-0'],"['64-17-5', '7732-18-5']",['52-51-7'],75.0,Preparation of biphenol compounds using microreactor
"InChI=1S/C9H12O/c1-6-4-7(2)8(3)9(10)5-6/h4-5,10H,1-3H3",OGRAOKJKVGDSFR-UHFFFAOYSA-N,Cc1cc(C)c(C)c(O)c1,Cc1cc(C)c(-c2c(C)cc(C)c(C)c2O)c(O)c1C,['64-19-7'],['75-09-2'],['2143082-25-9'],75.0,Asymmetric Oxidative Coupling of Phenols and Hydroxycarbazoles
"InChI=1S/C7H5F3O/c8-7(9,10)5-3-1-2-4-6(5)11/h1-4,11H",ZOQOPXVJANRGJZ-UHFFFAOYSA-N,Oc1ccccc1C(F)(F)F,Oc1c(-c2cccc(C(F)(F)F)c2O)cccc1C(F)(F)F,['75-91-2'],['123-91-1'],['7761-88-8'],75.0,"Method for preparing 2,2'-biphenol and its derivative"
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,[],"['108-88-3', '109-99-9']","['7782-44-7', '1269763-79-2']",74.0,Dinuclear Copper Complexes Based on Parallel β-Diiminato Binding Sites and their Reactions with O2: Evidence for a Cu-O-Cu Entity
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['1310-58-3', '13746-66-2']","['67-56-1', '7732-18-5']",[],73.0,Counterion-Enhanced Pd/Enamine Catalysis: Direct Asymmetric α-Allylation of Aldehydes with Allylic Alcohols by Chiral Amines and Achiral or Racemic Phosphoric Acids
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['7782-44-7'],['75-05-8'],['1516882-95-3'],73.0,Copper(II) complexes of piperazine-derived tetradentate ligands and their chiral diazabicyclic analogues for catalytic phenol oxidative C-C coupling
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['7782-44-7'],['75-05-8'],['1516882-96-4'],73.0,Copper(II) complexes of piperazine-derived tetradentate ligands and their chiral diazabicyclic analogues for catalytic phenol oxidative C-C coupling
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['7782-44-7', '7647-01-0']","['75-09-2', '7732-18-5']","['603-35-0', '250221-04-6']",72.0,(Nitrosonaphtholato)metal complex-catalyzed oxidation of phenols and alkenes
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['7782-44-7'],['108-88-3'],['56321-86-9'],70.0,Aerobic Dehydrogenative Coupling of Naphthols and Phenols with a Ru(OH)x/Al2O3 Catalyst under Continuous-Flow Conditions
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['7782-44-7'],['67-56-1'],"['110-18-9', '7758-89-6']",70.0,Carbonylation in the presence of sterically hindered secondary amines
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['7782-44-7', '162257-76-3', '425369-99-9', '80964-44-9']",['109-99-9'],[],69.0,"Heme-Copper-Dioxygen Complexes: Toward Understanding Ligand-Environmental Effects on the Coordination Geometry, Electronic Structure, and Reactivity"
